Cell_ID,Traffic_Load_Mbps,Spectrum_Usage_%,Interference_Level_dB,Power_Consumption_W,Resource_Allocated
2503,291.0291862,73.32387288,47.26181979,39.21907319,0
2504,478.4631004,87.13150652,40.48451697,13.33379995,0
2505,108.2325126,67.55950321,26.57045963,20.40781487,1
2506,63.53946305,62.39821348,16.18641697,5.987424392,1
2507,428.4413638,69.81897802,1.420866754,39.12715878,0
2508,225.1834102,97.95647724,2.861496795,40.31103031,0
2509,425.0147386,71.1581047,36.57649455,29.97424224,0
2510,447.6142005,62.98190438,27.22677824,33.84794915,0
2511,40.60422087,78.462127,6.083969758,14.54300401,1
2512,442.8977339,90.53718709,43.10926408,35.08568604,0
2513,229.6763371,51.1166149,25.89099121,42.84667149,1
2514,260.1119196,77.90508431,41.85442936,13.54501361,0
2515,317.0303304,91.81562056,38.92322812,38.91948963,0
2516,463.9274773,60.78118782,16.66823788,34.65876958,0
2517,19.36688627,96.08414898,35.1380531,24.19079907,0
2518,243.6532995,78.88478105,49.61683256,5.071159418,0
2519,346.9838008,75.83632187,37.40149258,42.10019773,0
2520,364.1264093,98.18307587,13.21413505,20.49796148,0
2521,349.3408915,56.48258576,29.59317106,7.684289558,0
2522,75.87321341,87.00705831,21.64764575,38.73721073,0
2523,156.7038383,90.92856454,15.00038712,46.13282529,0
2524,185.7706075,74.42782586,14.21030624,21.33784737,1
2525,404.1742318,50.32378386,23.02379027,30.7110931,0
2526,146.5923375,76.21682531,15.51754516,23.8739591,1
2527,113.2454323,57.67559644,7.384595482,18.96750178,1
2528,479.1495293,78.12852608,37.84721599,43.07520114,0
2529,14.34300971,86.93093093,14.6515783,8.537910729,0
2530,498.9322193,76.55357149,18.65372125,14.55723256,0
2531,341.6424364,81.54010052,45.15316491,12.69147336,0
2532,415.9499567,55.19727702,33.1104695,45.97434381,0
2533,154.3635042,54.85228634,46.43904679,40.94519277,0
2534,17.01448606,92.54703786,30.0659735,38.8060218,0
2535,371.5560641,52.46649304,17.77746783,49.08336886,0
2536,418.7308525,64.21499819,11.13250638,11.63132189,0
2537,372.8333047,96.88482895,41.25926342,25.26473477,0
2538,79.99664078,72.94335567,22.44988858,38.70268503,1
2539,379.1796819,83.726929,32.54525834,36.12160247,0
2540,386.7721632,61.08451841,37.09651317,12.79783005,0
2541,332.6848527,63.52564401,12.31629656,38.55268769,0
2542,385.3968071,75.45002737,48.80844101,25.05396699,0
2543,424.5015054,81.90500241,11.77784871,42.48789431,0
2544,310.666016,98.02305605,37.88005179,12.0145456,0
2545,53.41630985,78.72099853,7.577458526,34.65206957,1
2546,248.9376267,54.7984549,48.72493601,8.1928565,0
2547,48.04817399,68.34596612,12.57427724,11.91872775,1
2548,209.6960852,62.20837936,25.77013155,28.30650191,1
2549,209.4821797,62.72006103,18.44426747,14.57422812,1
2550,42.34482363,75.26937247,45.19760021,29.06993484,0
2551,180.9220616,65.83332116,26.09955073,36.86407597,1
2552,64.38906841,64.46544416,33.59837515,34.12628063,0
2553,406.0352529,98.40094805,10.97909559,40.49947749,0
2554,474.3671327,79.19793131,47.2960914,17.20901982,0
2555,45.43507288,63.08894146,17.75365595,47.73425279,1
2556,478.0064516,63.79347128,4.996570082,23.94067629,0
2557,266.0625337,90.55140567,10.9076603,9.285343061,0
2558,156.7871822,94.32379126,9.706732268,37.94291975,0
2559,47.66241689,83.95156026,5.40911879,34.48573156,0
2560,255.3058914,71.57234123,24.5568075,21.32972662,1
2561,399.3126168,88.22870053,15.57545655,27.10462171,0
2562,356.4723739,96.86909457,24.72181846,41.33440711,0
2563,34.61074562,58.31002837,3.961733448,38.18726312,1
2564,45.72189933,93.08528242,29.44883055,10.19627126,0
2565,207.4079085,92.44113092,31.58445076,12.91840162,0
2566,154.6923421,68.32509812,12.73781843,24.2098213,1
2567,123.8683183,64.58930547,28.45388119,28.12571802,1
2568,147.6922045,78.2655073,15.2216711,47.57724162,1
2569,403.7065442,63.61468895,7.83305866,9.685554056,0
2570,465.3217463,57.26886526,34.02569643,18.4370505,0
2571,208.5003203,97.65394528,41.76304863,25.81031509,0
2572,453.994391,74.5682895,7.679032639,49.88837985,0
2573,167.5328936,73.61280419,44.4031093,38.88566558,0
2574,243.4541233,56.30515724,29.92530246,44.31593669,1
2575,120.7542089,75.20764326,38.65799031,20.79840374,0
2576,323.8332607,87.14165077,34.65944081,30.06628857,0
2577,489.7007464,62.40231518,44.17177793,45.84887133,0
2578,305.7116171,68.44443286,2.986499418,31.20666959,0
2579,185.3289012,58.94576443,49.34408463,40.30370347,0
2580,327.4305485,67.75378565,44.0034424,32.49068451,0
2581,70.23113245,93.0640775,2.166012591,36.76738559,0
2582,445.4429493,61.85300354,12.62316587,11.08471632,0
2583,256.5111359,51.4770799,26.76499015,33.53806154,1
2584,230.1813736,76.81115946,42.81438394,24.74055817,0
2585,297.0737463,78.97461273,15.61600746,16.17945284,1
2586,316.1440928,66.44553621,2.490076575,10.006155,0
2587,45.17014505,82.07843712,38.99360297,14.25479195,0
2588,344.4824384,51.89510136,21.69908013,38.99664126,0
2589,128.5465234,67.02868789,38.05090988,33.43824344,0
2590,359.8367899,57.22859352,16.27698601,22.59872493,0
2591,413.0420492,61.49030445,40.93774948,32.91937314,0
2592,403.9396687,69.12671874,18.05054142,41.15938148,0
2593,280.725474,74.67052914,23.82099087,43.9014547,1
2594,264.8832472,54.65997373,46.86538784,20.28571157,0
2595,80.00922106,55.0659591,7.403230354,22.57237504,1
2596,389.9196137,83.70224289,29.10961914,22.48448734,0
2597,142.9905964,70.20662014,40.69208935,23.10894281,0
2598,253.3807572,58.82609766,34.56617984,12.82503973,0
2599,149.2943055,61.745854,21.32715426,49.40825468,1
2600,75.57589787,86.0028124,40.12553758,11.40746098,0
2601,318.4832715,52.58794265,23.96144062,11.12085783,0
2602,36.62269706,75.43715587,32.1936162,38.51592375,0
2603,376.8361647,68.01606203,16.78913924,12.81912135,0
2604,165.6175297,90.55735725,2.873293366,13.19729435,0
2605,10.06599957,89.50535097,10.22832495,23.08138092,0
2606,260.4532782,84.4600816,23.37456501,47.2278094,0
2607,32.95743518,69.23918692,44.69485248,12.75976708,0
2608,145.3230833,81.56181348,6.589022529,44.82532702,0
2609,356.4184789,81.99243732,15.82852642,45.6210277,0
2610,40.71791459,66.60999358,16.50717104,5.566847921,1
2611,421.2758613,93.99874405,38.91614204,15.45706151,0
2612,11.8717621,99.24287657,27.18637259,24.49121529,0
2613,130.9436959,65.72199857,20.79754525,15.72157406,1
2614,373.0429875,90.06136505,3.133616404,10.66967098,0
2615,164.9723734,75.04541332,48.5235889,25.88162983,0
2616,59.92727015,73.18261984,40.35800244,18.20257924,0
2617,186.5146202,69.32814524,2.815041757,9.226538188,1
2618,142.4927103,64.60126578,2.32084189,23.82602667,1
2619,422.9288321,95.97539311,12.63237059,43.51420052,0
2620,163.5404796,87.0407521,2.542427797,29.72422973,0
2621,396.5769112,72.03514651,37.05242556,26.75394421,0
2622,447.017351,87.5782308,10.25426696,34.37663825,0
2623,222.5705356,85.92998446,44.06436908,15.47012367,0
2624,455.8721405,63.36687509,30.52018916,16.76833293,0
2625,194.8858464,58.80661505,24.28083077,18.72696712,1
2626,482.3984241,91.81495957,5.60595627,29.58796476,0
2627,53.75186702,90.57031065,6.526360326,20.78241201,0
2628,346.6394406,99.8431336,6.059405199,36.90195862,0
2629,251.9688798,50.96816483,10.5889156,17.25557622,1
2630,199.9479147,77.01903434,5.208278675,33.70598511,1
2631,320.0288206,85.06613755,16.04758818,6.008139352,0
2632,354.8899749,79.12700311,40.60699466,35.058599,0
2633,12.13800213,85.52210134,7.32551938,33.91474105,0
2634,91.80701349,56.86306074,14.96703322,42.1774416,1
2635,359.3925648,50.07580141,22.48633116,36.50724843,0
2636,336.5288527,54.65160271,30.69196712,6.958648451,0
2637,483.3632775,69.00299065,11.8667386,43.71867358,0
2638,382.9085172,66.44666439,30.69825821,13.29245266,0
2639,475.8786268,93.70015627,9.192063341,29.24219715,0
2640,354.2448458,54.17631372,31.37018194,17.36305716,0
2641,156.0455822,72.13530735,39.42750946,5.767364448,0
2642,61.6288119,97.89112191,1.157044383,10.61096334,0
2643,393.093693,75.1451874,46.80474508,11.40232745,0
2644,325.6331185,56.62000438,35.63743881,29.82449271,0
2645,33.61114607,64.56335862,47.494839,43.24043963,0
2646,186.4247283,81.33957421,13.23350084,48.66921841,0
2647,478.8319096,50.59947393,46.91655744,45.28067672,0
2648,255.1965614,98.40501632,22.67833018,25.03854303,0
2649,222.0372766,78.34884147,7.57945466,48.71429222,1
2650,234.2728065,85.20695904,36.864077,7.395904892,0
2651,112.3525348,74.94805542,34.7346336,42.09673652,0
2652,190.6665137,97.89621001,46.09161563,18.53770606,0
2653,191.2084954,79.46105258,15.19905244,46.2819834,1
2654,35.65395989,83.09918462,31.46173171,37.07224558,0
2655,386.108138,93.04187817,48.00363709,38.4134044,0
2656,214.0871716,93.07783285,43.61831331,20.87263158,0
2657,412.8681445,51.40856744,41.11735969,8.363817505,0
2658,426.6705205,64.16504387,43.93335142,18.68424082,0
2659,113.8770868,62.31590662,42.21405932,29.5819233,0
2660,332.1032063,50.33224483,18.95729142,46.13275702,0
2661,241.418084,93.83912753,0.777375254,43.78797446,0
2662,441.2768016,65.85700349,49.38098094,24.82683291,0
2663,115.7129328,67.34763681,38.74309329,7.611090441,0
2664,342.1284682,54.98111974,11.29198262,40.04263377,0
2665,307.7985399,99.48606446,37.39954944,47.21111012,0
2666,154.697724,91.31255675,18.22872108,34.87416513,0
2667,76.93444279,78.59311566,12.33719973,8.684610204,1
2668,329.3034826,88.59651778,28.2976433,5.934376926,0
2669,371.9127545,88.85565504,0.53314768,47.5310434,0
2670,164.6573984,82.83656513,48.8236921,45.86723247,0
2671,325.967976,58.70055928,47.14932663,8.787347564,0
2672,203.6141447,86.01574292,39.50574008,25.96310297,0
2673,359.4713728,78.48087085,2.671803458,11.1493283,0
2674,107.6154847,86.20359537,3.743851842,24.85675064,0
2675,446.2053513,77.17266069,32.41365785,18.29535498,0
2676,150.8307023,97.8168531,39.98997828,39.31280451,0
2677,190.215134,81.35127152,2.704808544,48.46432865,0
2678,38.46505652,78.68402212,28.18279163,10.56261369,1
2679,64.64098404,92.13941075,34.95456016,25.56095203,0
2680,262.7723323,68.96182776,8.180246937,42.25903156,1
2681,141.1204116,65.78968326,8.779482529,42.94444309,1
2682,419.3853106,75.15844167,46.56817231,20.87991353,0
2683,17.19976044,79.22337557,20.05126993,29.63708053,1
2684,195.7560838,61.02410625,13.72706526,37.12705056,1
2685,175.2993179,84.11407567,2.278667087,48.92174191,0
2686,19.47053915,90.11873486,1.84476742,39.30601987,0
2687,70.94051551,78.86599152,12.90870748,38.09090507,1
2688,212.6849107,76.1481781,30.99844929,45.0265001,0
2689,251.5036464,64.73211145,30.25667231,44.31746658,0
2690,208.1019762,95.47915119,11.27423028,16.96658496,0
2691,270.1594624,87.72498662,37.12931516,42.60103017,0
2692,301.6145207,74.01434339,23.05928504,13.19911117,0
2693,14.86267235,82.95534569,39.96835189,12.94020179,0
2694,237.4066281,66.84396834,46.21864272,9.404634611,0
2695,482.114628,52.99087126,11.8665373,33.53049357,0
2696,264.3258173,60.19638069,22.41590652,19.97177985,1
2697,341.9957111,53.9744065,2.659491718,14.1974216,0
2698,162.8132904,75.40878408,38.1344574,18.70117685,0
2699,389.2557753,81.10318155,16.12902043,32.97875445,0
2700,388.7315261,69.02231461,32.56069068,48.56611374,0
2701,265.4350634,76.5077115,19.05748228,10.91376975,1
2702,488.2467734,54.2717447,7.127336372,16.40536378,0
2703,71.51960523,88.49792114,0.352980211,36.23640956,0
2704,18.3043558,51.63910237,32.01788377,13.69674548,0
2705,387.3775238,81.72127918,46.71685946,46.02107465,0
2706,405.5062133,71.66732708,45.17732407,30.64135173,0
2707,68.90154227,59.19018732,47.02707081,31.80067624,0
2708,140.1355881,76.15279354,34.4040986,47.90385617,0
2709,18.60065805,89.04741145,21.45775608,37.26839025,0
2710,153.7212193,70.67612073,26.32124904,23.59182242,1
2711,388.8395182,68.38545128,36.31137481,34.72048503,0
2712,263.8006586,57.12301932,14.93784464,9.830804809,1
2713,180.5668407,79.72879928,9.578704427,34.28556065,1
2714,192.1522545,91.4006857,3.393095213,36.91777019,0
2715,10.6632766,78.06707751,23.83509568,12.73763952,1
2716,156.9022585,58.25437811,4.579277803,38.03732746,1
2717,326.7647834,83.06139151,23.01296048,8.820786832,0
2718,487.3552775,51.50708824,40.64069765,13.94657702,0
2719,425.0598052,91.90269742,7.651155489,26.17454862,0
2720,21.56153268,96.07475918,6.027762089,36.98329573,0
2721,450.2946963,79.85182449,12.27160402,32.45323999,0
2722,393.7672225,94.08900004,4.162601536,13.0838522,0
2723,392.3843005,54.22527895,18.22699585,6.989373862,0
2724,234.4179219,61.41722471,30.44238566,23.88504749,0
2725,205.0225935,65.86303185,23.60518149,34.86341712,1
2726,158.4287071,88.65833537,36.01618174,20.47893118,0
2727,42.19048089,74.21199225,6.012457282,20.25096386,1
2728,121.8353281,67.4173731,17.01558031,32.34067403,1
2729,130.8357811,57.90348496,20.84738039,27.34525214,1
2730,247.1977642,90.53214972,22.98466099,45.28184183,0
2731,376.2477592,51.02617103,3.43461413,23.75688198,0
2732,242.1668159,66.86352328,3.211049278,12.79759029,1
2733,38.34378023,62.13878027,4.223028028,12.63266755,1
2734,479.3170025,56.45051733,7.018561491,5.283714892,0
2735,471.9349164,58.60207488,0.021800715,15.42490676,0
2736,394.7428761,74.68985281,15.09525599,33.13625053,0
2737,495.7506718,71.30282474,20.56834121,15.39461671,0
2738,276.7963431,75.91846015,27.43526278,25.70930863,1
2739,481.7564916,86.38101851,1.367719811,7.035623546,0
2740,47.0464699,94.61643818,22.25045444,20.65538843,0
2741,189.1835666,55.9231036,46.90180934,33.07351026,0
2742,120.4368213,54.13389291,37.56314064,43.27340969,0
2743,105.9582112,66.01773275,16.05625088,13.45143554,1
2744,78.99344496,77.31505752,26.31192894,13.58812977,1
2745,314.9826844,54.99436752,34.93044376,27.8620366,0
2746,392.8477093,85.79858921,7.724655798,38.99525895,0
2747,293.3662157,77.8047109,3.606442358,25.35940891,1
2748,82.0117277,87.42306523,30.945598,7.357628097,0
2749,407.4506473,67.89569012,36.85097915,30.81883126,0
2750,321.6178065,70.05482841,25.71027896,39.90877172,0
2751,200.201196,90.37857828,34.77178972,12.26671739,0
2752,340.3238448,63.35047283,35.95013989,49.07120515,0
2753,137.3534398,69.07084639,32.20434249,18.82134331,0
2754,179.1441822,50.67465006,46.83289114,38.49670565,0
2755,459.5680631,77.76603865,26.80218458,7.813615962,0
2756,152.3472078,92.57319001,2.847437432,33.59557646,0
2757,240.2942514,51.39456434,28.25839942,33.28881211,1
2758,446.1691573,80.68948515,31.96945116,35.84872443,0
2759,356.7834616,92.27242664,17.03922657,23.54925107,0
2760,40.47958082,74.69659423,23.63883358,46.15449859,1
2761,82.1784917,65.65108205,38.52463637,25.28096504,0
2762,13.84237948,99.82919066,35.94206228,39.55419152,0
2763,319.1516772,53.24156128,8.880427641,34.71185398,0
2764,229.3599785,60.52117399,11.8973184,31.29645771,1
2765,75.79467694,94.26223073,28.5323417,32.97128093,0
2766,479.3877193,64.86534352,19.51832376,43.40543813,0
2767,269.5332647,90.99233306,37.52449409,46.97586077,0
2768,128.5277141,66.6600647,5.064710827,41.45750824,1
2769,255.2957499,90.59904777,16.27980202,33.08376746,0
2770,343.013963,84.28643823,18.38229101,20.42082295,0
2771,47.35721681,73.42612184,21.53290155,23.30447873,1
2772,144.6048694,76.14726636,38.31636967,15.86899274,0
2773,405.4130905,58.88297741,0.924455657,18.50947086,0
2774,235.2357865,55.79419743,7.23019231,47.88568852,1
2775,277.8227996,85.84713952,27.55937104,21.15419599,0
2776,222.0798411,92.42865906,24.33827348,31.57952842,0
2777,31.5109719,86.09854024,47.57375864,5.920499165,0
2778,91.21739211,95.64323529,2.792340632,24.20722227,0
2779,228.315403,94.50392071,14.82572139,43.06861887,0
2780,112.500878,88.90936393,38.89326423,46.6203578,0
2781,34.48972404,94.906346,48.06819759,30.02813647,0
2782,423.3883354,58.36118019,49.71204487,27.27050389,0
2783,490.7843393,86.56805337,14.58479673,6.509281208,0
2784,398.6400083,87.68383017,29.7828227,25.14644567,0
2785,428.3546116,57.69882876,47.88790447,24.46266753,0
2786,128.5687939,95.4791636,48.86282986,33.41816017,0
2787,480.707218,50.43926174,5.890911714,32.07981604,0
2788,106.4935952,71.73024981,17.72190259,42.47817335,1
2789,476.2006071,51.07395248,36.68125632,5.275171717,0
2790,497.461454,76.16789229,27.9507454,23.15519473,0
2791,358.7441748,70.60780769,28.8057392,17.17633779,0
2792,490.7604286,81.15309686,21.52849984,41.98458308,0
2793,289.074492,88.3222059,42.21432382,47.74302892,0
2794,137.1754738,88.42876145,3.224469383,28.86560298,0
2795,224.127984,86.11108002,11.4615978,39.23468311,0
2796,300.8448583,55.09387209,35.15675987,45.82525526,0
2797,45.80996539,70.87192631,40.96663484,26.10536008,0
2798,314.9481997,90.7975249,48.5330092,28.4727814,0
2799,490.77714,82.71500907,14.8049487,37.74645519,0
2800,103.1527484,84.05139525,11.01654797,49.97499353,0
2801,398.371607,61.3463016,12.91986703,37.70010762,0
2802,454.870409,66.25299305,12.46648991,28.90273137,0
2803,472.4137805,97.79056054,23.836346,11.9197568,0
2804,480.4664462,92.34626286,14.18652509,35.79225852,0
2805,265.515223,58.24608684,6.961553758,34.37963959,1
2806,488.8808749,77.23465355,2.683571733,28.66663984,0
2807,381.0820015,74.52536337,12.79145676,22.69619469,0
2808,89.21900376,72.18299296,40.87570463,16.4160342,0
2809,243.6810522,73.53067857,42.22662398,43.30316226,0
2810,361.9822759,82.14442549,29.55217165,29.32159956,0
2811,131.1967548,98.35747084,19.78568808,38.28823429,0
2812,323.9014399,93.76626696,13.32240475,30.40271353,0
2813,336.6342347,93.75632018,1.971946931,48.88163208,0
2814,89.72287447,85.16883665,49.51890608,32.88477883,0
2815,286.8918031,50.87938171,19.08572604,6.297229305,1
2816,388.0971864,72.02302665,18.64609773,24.67725958,0
2817,254.4588756,75.55631176,19.87190458,38.96411645,1
2818,15.93052722,92.12456525,38.8408953,43.54779487,0
2819,14.42884985,96.14210306,32.91916603,40.47952962,0
2820,184.9443785,72.57729424,47.16237157,33.67244575,0
2821,463.8350935,65.02298167,3.728373299,14.59270899,0
2822,122.051622,66.86773512,48.0433352,9.284018048,0
2823,320.8382075,78.93311279,29.47540261,20.32879565,0
2824,118.8171766,63.74859784,46.47167377,30.38066342,0
2825,167.6182949,95.53693628,38.19735689,32.86300635,0
2826,425.5406239,70.93259905,49.3163572,21.774578,0
2827,367.1421067,99.50320842,10.64946979,29.46926002,0
2828,56.74564588,55.47576237,26.033706,9.851872177,1
2829,220.0639903,59.39396171,46.93120039,43.33011509,0
2830,24.29318419,75.57953428,6.875500029,32.04945483,1
2831,245.6361718,93.41526866,39.00155848,9.603430163,0
2832,334.5926657,67.6976555,45.6977982,10.31753966,0
2833,68.06628556,91.87339371,18.74691233,41.6067487,0
2834,151.5536201,71.27262932,22.15311204,15.39397942,1
2835,204.9399465,92.64960175,41.60271291,17.16683324,0
2836,460.5702021,63.87157152,28.32064119,13.56754854,0
2837,496.6949576,73.59458738,23.92533353,14.89247655,0
2838,32.00653651,63.9365658,13.70343073,11.17109715,1
2839,382.8938825,60.76117628,26.80582302,22.98563075,0
2840,192.1447925,71.05728601,18.7937287,8.342665842,1
2841,202.3045113,66.73533761,23.55631341,44.19346617,1
2842,379.5898369,89.35734782,42.50584155,32.13038921,0
2843,460.0289518,87.38192785,42.27900816,19.38824447,0
2844,475.9550113,67.92767016,1.049783879,19.83294897,0
2845,292.7900672,99.61369806,27.29287171,29.26990026,0
2846,184.9893681,98.69189074,47.53655959,9.683299391,0
2847,395.8990521,95.89167388,22.30155906,49.29710132,0
2848,132.9906778,79.32539965,5.520424342,37.34597022,1
2849,286.3962741,70.61553709,0.564030134,14.70390566,1
2850,185.7034461,65.65114744,20.40785565,42.56465705,1
2851,331.7492261,50.75160345,43.84639808,31.54984343,0
2852,127.7954673,81.59033659,44.63609345,40.48235595,0
2853,103.8805434,77.6580955,33.08306772,43.76845955,0
2854,459.9371525,81.49357578,47.64752333,33.89171072,0
2855,59.88380465,78.79774562,3.613091733,35.31654684,1
2856,257.9193748,56.88579707,18.52470837,42.08580797,1
2857,118.2178637,84.7689695,39.63167224,30.33564699,0
2858,29.07568203,68.02178874,41.99391538,25.94353803,0
2859,27.64922096,75.81474166,4.574681945,37.13306495,1
2860,95.85866833,68.28268869,29.35768881,22.71632547,1
2861,434.7174737,51.09999351,33.30651041,26.16207926,0
2862,148.4145845,93.82769107,11.09487541,21.16453537,0
2863,475.7249936,57.43667216,1.667500105,43.90499577,0
2864,294.9949236,79.10865314,1.035592689,24.56805109,1
2865,223.940953,94.15655068,17.94998473,41.00338876,0
2866,294.243529,61.06646248,6.373234086,39.92393238,1
2867,263.1822088,70.60073663,28.56084946,5.647898676,1
2868,381.8003643,68.8865991,12.49853027,44.91771637,0
2869,148.4230723,54.46102402,16.90507907,29.88296689,1
2870,182.9946919,71.17586354,17.22906071,30.0349163,1
2871,448.1062082,73.97392431,46.56529914,20.27845205,0
2872,473.7636914,51.3298666,43.07912906,42.41537731,0
2873,447.3535315,74.40718787,32.43817476,10.8451708,0
2874,215.529517,54.69150638,7.849314929,26.49088239,1
2875,392.3790965,94.62313297,3.847553612,16.18437744,0
2876,243.4045093,82.5078874,17.78512474,39.35299683,0
2877,253.7945276,52.82134663,28.55449489,13.71595504,1
2878,110.2932534,91.3521509,36.2494649,11.1228293,0
2879,299.6538486,68.07997247,1.201098031,13.88696901,1
2880,101.2065899,61.28085696,9.73949657,44.60276867,1
2881,172.4667025,62.69606081,21.9218711,23.31056724,1
2882,428.9647988,79.88592937,17.98083055,6.119025886,0
2883,111.4671465,54.07764673,22.91435184,39.23896073,1
2884,44.86755973,52.93725681,16.36971451,35.12530177,1
2885,43.81372038,81.37565233,29.39304231,26.19138268,0
2886,470.984415,99.09547347,43.29969785,49.88283976,0
2887,258.3910146,74.17142071,4.096039275,20.03973524,1
2888,210.6119152,70.66416635,14.64946844,27.33920913,1
2889,407.3305047,97.35988514,13.31646691,20.07097292,0
2890,419.5547047,62.04952905,27.20675277,28.82656646,0
2891,172.7736062,62.02705166,44.61040412,48.03083909,0
2892,349.8728482,95.25580565,40.99563529,6.343995907,0
2893,387.8501798,82.34655898,45.12776129,37.70447735,0
2894,330.7788366,52.68918942,10.62635924,29.55466874,0
2895,84.28158665,83.6988704,17.17743404,17.10915813,0
2896,439.1827109,91.00157706,13.77394045,19.55285893,0
2897,274.1563308,63.69766589,27.29575925,13.16200353,1
2898,148.4114889,69.14464371,33.55871343,28.88829443,0
2899,218.3618109,59.88383089,20.76910401,5.749737363,1
2900,28.4098343,81.66731347,15.38712304,40.58852222,0
2901,72.6547326,83.20974346,31.59648226,36.03233755,0
2902,385.1179078,53.42679157,24.91706382,22.17675537,0
2903,10.00570103,83.88523255,41.43601608,15.42431752,0
2904,214.117256,82.92272921,2.697175737,27.37029675,0
2905,266.0299887,51.75672292,36.80360772,20.18611272,0
2906,36.7708658,77.76850381,34.63814679,40.23655306,0
2907,486.8082999,80.69692168,43.33499785,21.14461098,0
2908,120.8014123,71.50778286,42.2473941,37.52883812,0
2909,159.0573726,95.06585878,7.515266768,33.01874456,0
2910,158.931831,66.41846597,32.06642466,30.28633411,0
2911,122.9041644,53.3589186,30.20701315,44.52606635,0
2912,10.72217282,83.59264975,34.72035899,33.82846438,0
2913,367.3789491,80.26101262,49.0638358,47.37763053,0
2914,483.7542949,99.45292553,5.471393395,26.28053483,0
2915,119.9038068,61.56541405,31.46156338,22.00281088,0
2916,334.893124,69.77471932,29.84493141,33.00741438,0
2917,373.5292002,73.05898985,0.37337444,24.66909632,0
2918,425.7284358,93.07539436,32.93253749,26.01759675,0
2919,217.0883065,70.72839959,24.85792632,20.71933571,1
2920,158.4361438,88.60741623,38.64955699,37.30337101,0
2921,169.3946157,57.84713633,37.76187091,33.19230212,0
2922,359.1844532,70.48921969,2.182806061,29.78277139,0
2923,410.2219386,57.74887242,39.02058865,25.19102166,0
2924,98.9908442,97.48394325,44.86024994,34.20537825,0
2925,191.761094,58.88786522,31.60029155,45.52934992,0
2926,451.9506964,70.95363668,43.46047745,39.06602722,0
2927,405.2798247,54.11303615,10.40697501,17.06234477,0
2928,492.5806174,96.0691761,45.05136007,34.83333837,0
2929,379.5816472,81.19093837,46.79430941,7.60814625,0
2930,202.6656485,98.12281313,14.24047406,44.61695955,0
2931,299.4125387,52.11358176,17.26833412,29.35676792,1
2932,333.8969846,58.74892545,35.54544304,35.80765732,0
2933,48.44335,69.00244133,16.80343348,27.27517749,1
2934,276.80351,81.06799508,49.47506719,30.65363729,0
2935,357.567206,66.47588365,14.40980606,37.7233803,0
2936,91.98743896,85.59370102,1.443633185,44.33767878,0
2937,392.5095415,58.25647734,40.88145365,13.15258161,0
2938,296.0486625,80.03182793,2.164853877,18.5189491,0
2939,476.588675,69.89830889,48.71298927,46.84337956,0
2940,30.78692612,75.41204893,29.99779821,6.524574601,1
2941,140.0098074,78.48165305,21.96514228,17.2474617,1
2942,304.7614009,52.99479401,36.62890644,27.9245412,0
2943,155.314357,96.20121306,35.79185047,42.60906489,0
2944,360.0678404,89.30459176,19.42620714,23.46781159,0
2945,381.9125884,72.12278944,10.69704023,15.03778316,0
2946,60.23282239,77.37347492,42.2456924,18.76098635,0
2947,261.7886875,51.62678015,46.0987715,16.87618546,0
2948,259.3563722,74.89736668,49.74304402,11.93991077,0
2949,190.9475774,71.31579706,18.1622055,23.49782899,1
2950,467.1331827,68.72426335,28.84629069,26.43751599,0
2951,415.4780967,90.76760668,49.05264651,33.61539863,0
2952,351.6325971,59.09621873,20.62348294,31.79114757,0
2953,360.0200515,58.81551248,39.52434461,22.33577084,0
2954,236.2409105,76.0838913,46.98781331,13.84759109,0
2955,461.2873153,84.35719144,9.273026567,38.86065626,0
2956,350.3517594,51.12202648,36.22817592,32.42439885,0
2957,367.2007202,77.29202451,35.14598778,21.88061386,0
2958,432.2285429,64.93495644,19.44787229,14.85432909,0
2959,144.2950788,87.8440759,49.04992895,36.19003769,0
2960,405.4647429,73.44359535,43.34177287,35.38795841,0
2961,105.6678954,91.70376325,49.71364104,24.94679811,0
2962,179.2175566,69.84879878,27.50372745,19.74327061,1
2963,174.4491226,91.35447744,11.10779376,46.67084359,0
2964,489.4774795,85.82535421,13.96664446,37.13414007,0
2965,429.7032396,91.41286934,39.57676501,13.24657743,0
2966,353.5732322,90.62102316,18.08050482,18.04124852,0
2967,366.2578132,74.31822092,10.74804522,45.21014711,0
2968,285.4156693,68.40457041,46.09431225,15.95647979,0
2969,474.0744269,88.25724204,17.04843304,15.52988784,0
2970,253.1667889,68.07620384,4.081330077,7.514663412,1
2971,196.4536778,54.46982852,28.32707854,23.70367063,1
2972,89.8873151,92.94223237,27.51108557,23.40082864,0
2973,395.2407696,69.85991184,21.11595882,36.85079936,0
2974,369.8775267,56.63019754,22.32005534,47.19612256,0
2975,198.3339689,82.32384063,10.98807272,46.67383023,0
2976,22.34477284,94.48866239,14.79124578,19.79064456,0
2977,421.1086906,93.04827605,24.32806002,21.02271868,0
2978,15.59481189,77.72234104,48.60634406,47.17439505,0
2979,354.812892,54.40355585,49.00628796,8.34153679,0
2980,485.4259838,84.83015409,4.35954286,21.79658145,0
2981,224.4540508,80.44143501,45.31848376,33.77454241,0
2982,125.1369684,60.50741695,22.00609946,6.52482998,1
2983,355.3867949,95.02701282,22.95654621,20.39933844,0
2984,410.3927896,54.33338686,17.96506749,28.42547308,0
